Invoice_ID,Vendor_Name,Invoice_Date,Amount,GST,Quantity,True_Anomaly,IQR_Outlier_Flag,Invoice_Month,Invoice_Weekday,Vendor_Frequency,Dept_Avg_Amount,Amount_Deviation,Category_Avg_Amount,Category_Amount_Deviation,Department_Administration,Department_Education,Department_Health,Department_It & Electronics,Department_Public Works,Department_Sanitation,Department_Transport,Department_Water Supply,Category_Cleaning Supplies,Category_Construction Material,Category_Electronics,Category_Fuel,Category_Furniture,Category_Medical Supplies,Category_Office Equipment,Category_Software License,Category_Stationery,Category_Vehicle Maintenance,GST_Category_Non-Standard,GST_Category_Standard,Amount_Category_High,Amount_Category_Low,Amount_Category_Medium,Amount_Category_Very High,Department,Category,GST_Category,Amount_Category,anomaly_raw_auto,Predicted_Anomaly_auto,anomaly_raw_informed,Predicted_Anomaly_informed,Risk_Score,Risk_Level
INV100383,Vendor_010,2024-02-21,10377.98,18.0,43,0,0,2,2,247,13887.667786688053,0.7472802604010845,19027.396498091603,0.5454230168084679,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,Transport,Electronics,Standard,Medium,0.0616526970748065,0,0.0354625510043451,0,15.53,Low
INV105634,Vendor_031,2025-11-25,18647.18,5.0,15,0,0,11,1,262,25426.145742496054,0.7333860266848856,19027.396498091603,0.9800174186663038,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,Water Supply,Electronics,Standard,Medium,0.0521346492485449,0,0.0259445031780835,0,19.53,Low
INV104307,Vendor_001,2024-06-24,18165.91,5.0,35,0,0,6,0,236,20523.28511405445,0.8851365606941693,19779.58168627451,0.9184172996239718,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,Administration,Vehicle Maintenance,Standard,Medium,0.0743618762748794,0,0.048171730204418,0,10.19,Low
INV103388,Vendor_003,2025-05-17,20019.13,12.0,19,0,0,5,5,244,21224.743248847928,0.9431977463890704,18818.63733464956,1.0637927520469324,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,Education,Software License,Standard,High,0.0641495018324569,0,0.0379593557619954,0,14.48,Low
INV103156,Vendor_032,2025-09-22,23721.55,28.0,45,0,0,9,0,256,27031.33595294118,0.8775574407900822,20822.788215010143,1.1392110295248683,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,Public Works,Fuel,Standard,High,0.0218247801453135,0,-0.0043653659251479,1,32.26,Medium
INV106053,Vendor_031,2025-10-31,20831.36,28.0,29,0,0,10,4,262,27031.33595294118,0.77063745707076,18818.63733464956,1.106953687961484,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,Public Works,Software License,Standard,High,0.0571686454200551,0,0.0309784993495937,0,17.41,Low
INV200195,Vendor_027,2024-03-07,13955.47,12.0,33,1,0,3,3,257,20523.28511405445,0.679982270014035,18027.235835010066,0.7741325474256886,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,Administration,Stationery,Standard,Medium,0.0765432089290178,0,0.0503530628585564,0,9.27,Low
INV102727,Vendor_004,2024-08-02,19887.93,18.0,4,0,0,8,4,249,27031.33595294118,0.7357361114013334,19666.688681541586,1.0112495459729358,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,Public Works,Office Equipment,Standard,Medium,0.06679093377498,0,0.0406007877045186,0,13.37,Low
INV106596,Vendor_014,2024-09-21,20234.43,18.0,15,0,0,9,5,257,20523.28511405445,0.9859254932897346,20003.4461372549,1.0115472034748507,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,Administration,Furniture,Standard,High,0.0672609304182434,0,0.041070784347782,0,13.17,Low
INV108768,Vendor_034,2025-06-19,19507.02,5.0,48,0,0,6,3,256,23302.23803174604,0.8371307499916711,20238.44245229008,0.9638597459258872,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,Sanitation,Cleaning Supplies,Standard,Medium,0.0624595329428901,0,0.0362693868724287,0,15.19,Low
INV108858,Vendor_039,2025-07-26,10375.47,12.0,29,0,0,7,5,262,11336.803936430317,0.9152023849207525,20822.788215010143,0.4982747695873324,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,It & Electronics,Fuel,Standard,Medium,0.0593789375894852,0,0.0331887915190238,0,16.48,Low
INV108770,Vendor_021,2024-04-05,10008.5,5.0,26,0,0,4,4,260,12426.504137658229,0.8054155769899497,19027.396498091603,0.5260047006958533,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,Health,Electronics,Standard,Medium,0.0647364472664492,0,0.0385463011959877,0,14.23,Low
INV109389,Vendor_010,2025-11-05,16243.29,28.0,39,0,0,11,2,247,21224.743248847928,0.765299716917974,19628.02992047714,0.8275557998336871,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,Education,Medical Supplies,Standard,Medium,0.078373595479841,0,0.0521834494093796,0,8.5,Low
INV103832,Vendor_005,2024-12-28,16404.22,5.0,17,0,0,12,5,242,21224.743248847928,0.7728819052211817,20238.44245229008,0.8105475526919209,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,Education,Cleaning Supplies,Standard,Medium,0.0740348980918562,0,0.0478447520213948,0,10.32,Low
INV108879,Vendor_032,2025-09-29,11784.66,5.0,22,0,0,9,0,256,13887.667786688053,0.8485701257410637,20238.44245229008,0.5822908570054762,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,Transport,Cleaning Supplies,Standard,Medium,0.0744793805387247,0,0.0482892344682632,0,10.14,Low
INV104776,Vendor_018,2024-04-03,20892.44,28.0,5,0,0,4,2,232,25426.145742496054,0.8216911918773975,20003.4461372549,1.0444420354695492,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,Water Supply,Furniture,Standard,High,0.0560767770193882,0,0.0298866309489267,0,17.87,Low
INV104276,Vendor_014,2025-02-21,74408.43,5.0,7,1,1,2,4,257,13887.667786688053,5.357878021198332,20238.44245229008,3.676588758023734,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,Transport,Cleaning Supplies,Standard,Very High,-0.0386918611644921,1,-0.0648820072349536,1,57.69,Medium
INV100253,Vendor_007,2024-05-13,18803.95,5.0,14,0,0,5,0,246,20523.28511405445,0.9162251508713368,19779.58168627451,0.9506748068918202,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,Administration,Vehicle Maintenance,Standard,Medium,0.0725670604973435,0,0.0463769144268821,0,10.94,Low
INV106429,Vendor_028,2024-07-31,16125.42,5.0,6,0,0,7,2,248,21224.743248847928,0.7597462928497513,20003.4461372549,0.8061320979072515,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,Education,Furniture,Standard,Medium,0.0896280065285958,0,0.0634378604581343,0,3.77,Low
INV109783,Vendor_021,2024-07-17,8218.04,18.0,22,0,0,7,2,260,11336.803936430317,0.7248991908197066,19628.02992047714,0.4186889888233993,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,It & Electronics,Medical Supplies,Standard,Medium,0.0753603784391016,0,0.0491702323686401,0,9.77,Low
INV107579,Vendor_017,2024-02-01,9723.31,28.0,42,0,0,2,3,219,21224.743248847928,0.4581120198251527,20238.44245229008,0.4804376632698708,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,Education,Cleaning Supplies,Standard,Medium,0.0616948805531639,0,0.0355047344827024,0,15.51,Low
INV100278,Vendor_021,2025-09-24,20876.29,28.0,3,0,0,9,2,260,27031.33595294118,0.772299602074552,20003.4461372549,1.043634674583371,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,Public Works,Furniture,Standard,High,0.0511007774285077,0,0.0249106313580462,0,19.96,Low
INV103252,Vendor_032,2025-11-05,16163.2,28.0,32,0,0,11,2,256,21224.743248847928,0.7615262908246173,20238.44245229008,0.7986385334791936,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,Education,Cleaning Supplies,Standard,Medium,0.0800905696425155,0,0.0539004235720541,0,7.78,Low
INV102480,Vendor_005,2025-10-13,15566.22,12.0,16,0,0,10,0,242,21224.743248847928,0.733399684391703,19779.58168627451,0.7869842874787258,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,Education,Vehicle Maintenance,Standard,Medium,0.0704376799346663,0,0.0442475338642048,0,11.83,Low
INV100289,Vendor_033,2024-11-13,14714.23,28.0,17,0,0,11,2,248,23302.23803174604,0.6314513644549473,19027.396498091603,0.7733180943318124,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,Sanitation,Electronics,Standard,Medium,0.0561765621881944,0,0.029986416117733,0,17.83,Low
INV106338,Vendor_030,2024-03-14,21708.85,28.0,22,0,0,3,3,296,25426.145742496054,0.8538002660669429,18027.235835010066,1.204225106870794,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,Water Supply,Stationery,Standard,High,0.0397131833942646,0,0.0135230373238031,0,24.75,Low
INV103075,Vendor_032,2025-05-26,21775.03,18.0,26,0,0,5,0,256,27031.33595294118,0.8055476813246716,18027.235835010066,1.2078962187709044,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,Public Works,Stationery,Standard,High,0.042177365031109,0,0.0159872189606476,0,23.71,Low
INV104073,Vendor_013,2025-03-11,19806.69,5.0,15,0,0,3,1,251,25426.145742496054,0.7789890847237628,19027.396498091603,1.0409563915897038,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,Water Supply,Electronics,Standard,Medium,0.0529449130316623,0,0.0267547669612009,0,19.18,Low
INV107950,Vendor_011,2024-03-04,9054.0,5.0,36,0,0,3,0,243,11336.803936430317,0.7986377863434131,18027.235835010066,0.5022400595889772,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,It & Electronics,Stationery,Standard,Medium,0.0493925507159928,0,0.0232024046455313,0,20.68,Low
INV106669,Vendor_999,2025-06-24,14518.43,28.0,1,1,0,6,1,77,20523.28511405445,0.7074125764621232,19628.02992047714,0.739678411884501,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,Administration,Medical Supplies,Standard,Medium,0.0375228303884122,0,0.0113326843179507,0,25.67,Low
INV106108,Vendor_036,2024-02-04,20588.17,28.0,9,0,0,2,6,273,20523.28511405445,1.0031615253398742,20238.44245229008,1.0172803588287174,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,Administration,Cleaning Supplies,Standard,High,0.037484198610776,0,0.0112940525403145,0,25.68,Low
INV105089,Vendor_040,2025-08-30,21624.23,5.0,8,0,0,8,5,222,20523.28511405445,1.0536436968948804,20822.788215010143,1.0384886873320902,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,Administration,Fuel,Standard,High,0.026691198676386,0,0.0005010526059245,0,30.22,Medium
INV106955,Vendor_038,2024-03-01,21529.16,28.0,32,0,0,3,4,262,25426.145742496054,0.8467331312436074,20003.4461372549,1.0762725508533038,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,Water Supply,Furniture,Standard,High,0.0671313224447263,0,0.0409411763742648,0,13.22,Low
INV108323,Vendor_029,2025-05-12,21085.33,12.0,42,0,0,5,0,268,27031.33595294118,0.7800328491609674,19666.688681541586,1.072134223581314,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,Public Works,Office Equipment,Standard,High,0.0550224767672826,0,0.0288323306968212,0,18.31,Low
INV109911,Vendor_040,2025-05-10,9113.16,5.0,9,0,0,5,5,222,11336.803936430317,0.8038561883138213,18624.887284522705,0.4893001423731054,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,It & Electronics,Construction Material,Standard,Medium,0.0376350105672029,0,0.0114448644967414,0,25.62,Low
INV108566,Vendor_029,2025-01-27,19816.09,5.0,39,0,0,1,0,268,25426.145742496054,0.7793587829114158,19779.58168627451,1.0018457576254418,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,Water Supply,Vehicle Maintenance,Standard,Medium,0.0412951622786688,0,0.0151050162082074,0,24.08,Low
INV109137,Vendor_033,2025-04-23,16878.82,5.0,29,0,0,4,2,248,20523.28511405445,0.8224229165164838,18624.887284522705,0.9062508536106048,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,Administration,Construction Material,Standard,Medium,0.0794252244609012,0,0.0532350783904397,0,8.06,Low
INV107977,Vendor_010,2024-03-18,20082.71,12.0,30,0,0,3,0,247,23302.23803174604,0.861836102293699,19779.58168627451,1.015325314687309,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,Sanitation,Vehicle Maintenance,Standard,High,0.0543403954853585,0,0.028150249414897,0,18.6,Low
INV108068,Vendor_002,2025-01-06,20865.26,18.0,18,0,0,1,0,293,25426.145742496054,0.8206222135007585,20822.788215010143,1.0020396780945615,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,Water Supply,Fuel,Standard,High,0.0159476058429292,0,-0.0102425402275321,1,34.73,Medium
INV100270,Vendor_015,2025-09-05,20767.62,5.0,17,0,0,9,4,227,27031.33595294118,0.7682794530079581,18818.63733464956,1.1035666201910328,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,Public Works,Software License,Standard,High,0.0585323006306617,0,0.0323421545602002,0,16.84,Low
INV106009,Vendor_030,2024-07-14,8262.27,28.0,4,0,0,7,6,296,12426.504137658229,0.6648909386318382,18027.235835010066,0.4583215128275038,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,Health,Stationery,Standard,Medium,0.0159292008608946,0,-0.0102609452095667,1,34.74,Medium
INV104570,Vendor_002,2025-12-26,9749.54,28.0,20,0,0,12,4,293,13887.667786688053,0.7020286019043003,19027.396498091603,0.5123948513385872,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,Transport,Electronics,Standard,Medium,0.0478818643815867,0,0.0216917183111252,0,21.31,Low
INV108177,Vendor_028,2025-03-06,19648.19,28.0,31,0,0,3,3,248,25426.145742496054,0.7727553440064235,18624.887284522705,1.054942760181301,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,Water Supply,Construction Material,Standard,Medium,0.0497887091178642,0,0.0235985630474027,0,20.51,Low
INV103565,Vendor_024,2024-09-14,20490.46,12.0,42,0,0,9,5,256,23302.23803174604,0.8793344215300101,18624.887284522705,1.100165584198063,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,Sanitation,Construction Material,Standard,High,0.0506965593846674,0,0.024506413314206,0,20.13,Low
INV102971,Vendor_007,2025-02-04,9670.46,28.0,49,0,0,2,1,246,13887.667786688053,0.6963343412685582,18027.235835010066,0.5364360952786416,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,Transport,Stationery,Standard,Medium,0.0560591542823049,0,0.0298690082118435,0,17.88,Low
INV106452,Vendor_023,2024-02-28,10560.86,18.0,15,0,0,2,2,215,13887.667786688053,0.7604487781687186,18624.887284522705,0.5670294718387952,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,Transport,Construction Material,Standard,Medium,0.0611761566585355,0,0.0349860105880741,0,15.73,Low
INV108943,Vendor_034,2025-03-06,16881.4,28.0,32,0,0,3,3,256,27031.33595294118,0.6245122338529183,19779.58168627451,0.8534760880061675,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,Public Works,Vehicle Maintenance,Standard,Medium,0.0667628985217858,0,0.0405727524513243,0,13.38,Low
INV104207,Vendor_033,2024-07-03,21882.23,12.0,22,0,0,7,2,248,23302.23803174604,0.9390613026177368,19027.396498091603,1.1500380518267297,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,Sanitation,Electronics,Standard,High,0.05589085136881,0,0.0297007052983486,0,17.95,Low
INV103218,Vendor_022,2024-11-03,8929.4,28.0,4,0,0,11,6,253,11336.803936430317,0.7876470343908629,20822.788215010143,0.4288282581466792,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,It & Electronics,Fuel,Standard,Medium,0.0379698819476356,0,0.0117797358771741,0,25.48,Low
INV101391,Vendor_009,2024-10-15,21478.34,18.0,26,0,0,10,1,258,27031.33595294118,0.7945719011961383,20822.788215010143,1.0314824210005316,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,Public Works,Fuel,Standard,High,0.0455712201902396,0,0.0193810741197782,0,22.28,Low
INV103975,Vendor_008,2025-01-28,117759.31,28.0,47,1,1,1,1,259,21224.743248847928,5.548208928576412,19027.396498091603,6.188934466773262,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,Education,Electronics,Standard,Very High,-0.0630106489746352,1,-0.0892007950450967,1,67.91,Medium
INV104316,Vendor_001,2024-02-17,20948.34,18.0,26,0,0,2,5,236,27031.33595294118,0.7749650271251461,19628.02992047714,1.0672665613855332,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,Public Works,Medical Supplies,Standard,High,0.0571999719411518,0,0.0310098258706904,0,17.4,Low
INV106969,Vendor_028,2025-07-24,10470.5,12.0,1,0,0,7,3,248,20523.28511405445,0.5101766087549867,19666.688681541586,0.5323977091185269,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,Administration,Office Equipment,Standard,Medium,0.0836645993085373,0,0.0574744532380759,0,6.28,Low
INV107637,Vendor_032,2024-09-24,9611.11,12.0,4,0,0,9,1,256,12426.504137658229,0.7734363497191263,18818.63733464956,0.5107229513533202,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,Health,Software License,Standard,Medium,0.0690367254122382,0,0.0428465793417767,0,12.42,Low
INV107742,Vendor_022,2024-05-12,11961.8,28.0,21,0,0,5,6,253,13887.667786688053,0.8613253271701904,19628.02992047714,0.6094243817878396,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,Transport,Medical Supplies,Standard,Medium,0.0699142086983773,0,0.0437240626279158,0,12.05,Low
INV100083,Vendor_007,2025-03-20,16201.36,18.0,40,0,0,3,3,246,27031.33595294118,0.5993547647147344,19666.688681541586,0.8237970439429384,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,Public Works,Office Equipment,Standard,Medium,0.0678007233369881,0,0.0416105772665267,0,12.94,Low
INV100873,Vendor_033,2024-06-13,13507.1,12.0,39,0,0,6,3,248,20523.28511405445,0.6581353776910827,20003.4461372549,0.6752386517463134,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,Administration,Furniture,Standard,Medium,0.0970933676594665,0,0.070903221589005,0,0.63,Low
INV109799,Vendor_027,2024-08-26,20496.32,18.0,46,0,0,8,0,257,25426.145742496054,0.8061119529313254,18818.63733464956,1.089150060948432,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,Water Supply,Software License,Standard,High,0.046371193217188,0,0.0201810471467266,0,21.95,Low
INV109380,Vendor_023,2024-05-16,14637.43,12.0,37,0,0,5,3,215,23302.23803174604,0.6281555436889175,20822.788215010143,0.7029524504047245,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,Sanitation,Fuel,Standard,Medium,0.0544550862969073,0,0.0282649402264459,0,18.55,Low
INV104557,Vendor_025,2024-06-05,21106.47,5.0,22,0,0,6,2,267,20523.28511405445,1.028415766905961,20822.788215010143,1.0136236214891416,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,Administration,Fuel,Standard,High,0.0384389456270805,0,0.012248799556619,0,25.28,Low
INV104500,Vendor_001,2024-08-11,19332.04,5.0,16,0,0,8,6,236,23302.23803174604,0.8296216000224015,19628.02992047714,0.9849200392664806,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,Sanitation,Medical Supplies,Standard,Medium,0.0580042426165903,0,0.0318140965461289,0,17.06,Low
INV104647,Vendor_033,2025-04-19,20918.05,28.0,37,0,0,4,5,248,25426.145742496054,0.8226984227907796,19666.688681541586,1.0636284703907932,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,Water Supply,Office Equipment,Standard,High,0.0583606771651455,0,0.0321705310946841,0,16.91,Low
INV102038,Vendor_019,2024-03-19,11334.66,18.0,18,0,0,3,1,230,12426.504137658229,0.9121358569101168,19779.58168627451,0.5730485194166351,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,Health,Vehicle Maintenance,Standard,Medium,0.0738717697166023,0,0.0476816236461409,0,10.39,Low
INV109948,Vendor_031,2025-12-14,9307.39,12.0,35,0,0,12,6,262,11336.803936430317,0.8209888829506096,18818.63733464956,0.4945836318798118,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,It & Electronics,Software License,Standard,Medium,0.0579186740797806,0,0.0317285280093192,0,17.09,Low
INV107189,Vendor_998,2025-11-10,21256.85,12.0,18,1,0,11,0,73,27031.33595294118,0.7863780775395646,20003.4461372549,1.0626593964932236,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,Public Works,Furniture,Standard,High,0.015675049348296,0,-0.0105150967221653,1,34.85,Medium
INV102450,Vendor_038,2024-07-17,13433.47,18.0,27,0,0,7,2,262,12426.504137658229,1.0810337204403435,18818.63733464956,0.7138386144073146,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,Health,Software License,Standard,Medium,0.0793608907374689,0,0.0531707446670075,0,8.08,Low
INV103954,Vendor_033,2025-12-16,20588.93,18.0,46,0,0,12,1,248,27031.33595294118,0.761668976917872,19666.688681541586,1.046893573869606,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,Public Works,Office Equipment,Standard,High,0.0480541345345107,0,0.0218639884640493,0,21.24,Low
INV102329,Vendor_015,2025-08-25,11733.95,5.0,6,0,0,8,0,227,13887.667786688053,0.8449186847087108,19027.396498091603,0.6166871017365347,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,Transport,Electronics,Standard,Medium,0.0464920111915865,0,0.0203018651211251,0,21.9,Low
INV109307,Vendor_028,2024-05-04,21843.67,28.0,11,0,0,5,5,248,27031.33595294118,0.8080869564873752,18818.63733464956,1.1607466370469153,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,Public Works,Software License,Standard,High,0.0554548713228704,0,0.029264725252409,0,18.13,Low
INV106242,Vendor_007,2024-03-21,21121.57,18.0,36,0,0,3,3,246,27031.33595294118,0.7813735154181989,18027.235835010066,1.1716477330917556,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,Public Works,Stationery,Standard,High,0.0459183596226281,0,0.0197282135521666,0,22.14,Low
INV109249,Vendor_026,2025-01-29,19750.31,12.0,40,0,0,1,2,279,27031.33595294118,0.7306449830812393,20003.4461372549,0.9873453736162264,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,Public Works,Furniture,Standard,Medium,0.0673065334794728,0,0.0411163874090113,0,13.15,Low
INV105042,Vendor_026,2024-01-08,22319.69,5.0,14,0,0,1,0,279,20523.28511405445,1.0875300847774785,20003.4461372549,1.1157922413394197,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,Administration,Furniture,Standard,High,0.0543481879744792,0,0.0281580419040177,0,18.6,Low
INV109551,Vendor_028,2025-04-23,19263.58,12.0,34,0,0,4,2,248,21224.743248847928,0.90760014263285,19027.396498091603,1.01241281233258,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,Education,Electronics,Standard,Medium,0.0722846159607165,0,0.046094469890255,0,11.06,Low
INV104746,Vendor_025,2025-12-12,9402.65,5.0,43,0,0,12,4,267,13887.667786688053,0.6770503258302923,18027.235835010066,0.5215802403682678,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,Transport,Stationery,Standard,Medium,0.0522784270536791,0,0.0260882809832177,0,19.47,Low
INV109554,Vendor_006,2024-03-28,85893.97,12.0,35,1,1,3,3,246,13887.667786688053,6.184909613285336,20822.788215010143,4.12499849266503,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,Transport,Fuel,Standard,Very High,-0.0629664133777404,1,-0.0891565594482018,1,67.89,Medium
INV108388,Vendor_001,2025-06-17,10724.33,5.0,38,0,0,6,1,236,13887.667786688053,0.7722196530564872,18027.235835010066,0.5948959728575057,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,Transport,Stationery,Standard,Medium,0.0655790135454956,0,0.0393888674750342,0,13.88,Low
INV107223,Vendor_014,2025-03-19,11814.55,12.0,32,0,0,3,2,257,13887.667786688053,0.8507223949671933,19666.688681541586,0.600739158040809,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,Transport,Office Equipment,Standard,Medium,0.0864478592077634,0,0.060257713137302,0,5.11,Low
INV106908,Vendor_018,2024-09-27,22463.14,5.0,13,0,0,9,4,232,25426.145742496054,0.8834661858504246,19628.02992047714,1.1444419073645848,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,Water Supply,Medical Supplies,Standard,High,0.0497706811597196,0,0.0235805350892581,0,20.52,Low
INV106620,Vendor_039,2024-07-05,16744.15,28.0,37,0,0,7,4,262,23302.23803174604,0.7185640270770749,18818.63733464956,0.8897642109915188,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,Sanitation,Software License,Standard,Medium,0.0766076481761321,0,0.0504175021056707,0,9.24,Low
INV102401,Vendor_037,2025-06-21,19484.96,28.0,7,0,0,6,5,269,27031.33595294118,0.7208285981100359,20822.788215010143,0.9357517254079466,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,Public Works,Fuel,Standard,Medium,0.0529530668357609,0,0.0267629207652994,0,19.18,Low
